size,heur,expanded,branching,cost,time
4x4,manhattan,69,1.33,14,29
3x3,NMaxSwap,11,1.71,5,29
3x3,NMaxSwap,11,1.71,5,29
3x3,NMaxSwap,11,1.51,6,29
3x3,NMaxSwap,13,1.54,6,29
3x3,NMaxSwap,10,1.49,6,29
3x3,NMaxSwap,13,1.54,6,29
3x3,NMaxSwap,11,1.4,7,29
3x3,NMaxSwap,11,1.4,7,29
3x3,NMaxSwap,12,1.41,7,29
3x3,NMaxSwap,12,1.33,8,29
3x3,NMaxSwap,12,1.33,8,29
3x3,NMaxSwap,12,1.33,8,29
4x4,NMaxSwap,10,1.51,6,29
4x4,NMaxSwap,7,1.32,7,29
4x4,NMaxSwap,8,1.25,8,29
4x4,NMaxSwap,8,1.28,8,29
4x4,NMaxSwap,9,1.31,8,29
4x4,NMaxSwap,9,1.23,9,29
4x4,NMaxSwap,9,1.23,9,29
4x4,NMaxSwap,10,1.21,10,29
3x3,manhattan,73,1.53,10,28
3x3,manhattan,72,1.45,11,28
3x3,manhattan,70,1.28,15,28
4x4,manhattan,46,1.29,14,28
4x4,manhattan,60,1.32,14,28
4x4,manhattan,59,1.31,14,28
4x4,manhattan,60,1.22,18,28
3x3,NMaxSwap,3,1.74,3,28
3x3,NMaxSwap,9,1.45,6,28
3x3,NMaxSwap,9,1.45,6,28
3x3,NMaxSwap,11,1.49,6,28
3x3,NMaxSwap,11,1.51,6,28
3x3,NMaxSwap,9,1.45,6,28
3x3,NMaxSwap,9,1.45,6,28
3x3,NMaxSwap,10,1.37,7,28
3x3,NMaxSwap,11,1.38,7,28
3x3,NMaxSwap,10,1.37,7,28
4x4,NMaxSwap,7,1.54,5,28
4x4,NMaxSwap,5,1.46,5,28
4x4,NMaxSwap,7,1.39,6,28
4x4,NMaxSwap,7,1.3,7,28
4x4,NMaxSwap,7,1.3,7,28
4x4,NMaxSwap,7,1.3,7,28
4x4,NMaxSwap,7,1.31,7,28
4x4,NMaxSwap,7,1.31,7,28
4x4,NMaxSwap,7,1.32,7,28
4x4,NMaxSwap,7,1.31,7,28
4x4,NMaxSwap,7,1.32,7,28
4x4,NMaxSwap,9,1.28,8,28
4x4,NMaxSwap,8,1.27,8,28
4x4,NMaxSwap,8,1.26,8,28
4x4,NMaxSwap,8,1.27,8,28
4x4,NMaxSwap,9,1.27,8,28
4x4,NMaxSwap,9,1.22,9,28
4x4,NMaxSwap,9,1.22,9,28
4x4,NMaxSwap,9,1.23,9,28
3x3,manhattan,62,1.5,10,27
3x3,manhattan,74,1.53,10,27
3x3,manhattan,66,1.44,11,27
3x3,manhattan,66,1.45,11,27
3x3,manhattan,64,1.34,13,27
3x3,manhattan,62,1.33,13,27
3x3,manhattan,62,1.3,14,27
3x3,manhattan,64,1.25,16,27
3x3,manhattan,69,1.26,16,27
4x4,manhattan,42,1.21,17,27
3x3,NMaxSwap,7,1.48,5,27
3x3,NMaxSwap,5,1.39,5,27
3x3,NMaxSwap,7,1.48,5,27
3x3,NMaxSwap,7,1.52,5,27
3x3,NMaxSwap,7,1.52,5,27
3x3,NMaxSwap,6,1.31,6,27
3x3,NMaxSwap,7,1.36,6,27
3x3,NMaxSwap,7,1.27,7,27
3x3,NMaxSwap,7,1.27,7,27
3x3,NMaxSwap,7,1.27,7,27
3x3,NMaxSwap,7,1.27,7,27
3x3,NMaxSwap,8,1.31,7,27
3x3,NMaxSwap,9,1.25,8,27
4x4,NMaxSwap,4,1.57,4,27
4x4,NMaxSwap,5,1.39,5,27
4x4,NMaxSwap,5,1.39,5,27
4x4,NMaxSwap,5,1.44,5,27
4x4,NMaxSwap,5,1.48,5,27
4x4,NMaxSwap,5,1.39,5,27
4x4,NMaxSwap,6,1.39,6,27
4x4,NMaxSwap,6,1.37,6,27
4x4,NMaxSwap,6,1.37,6,27
4x4,NMaxSwap,6,1.39,6,27
4x4,NMaxSwap,6,1.36,6,27
4x4,NMaxSwap,6,1.33,6,27
4x4,NMaxSwap,6,1.36,6,27
4x4,NMaxSwap,6,1.39,6,27
4x4,NMaxSwap,6,1.34,6,27
4x4,NMaxSwap,6,1.34,6,27
4x4,NMaxSwap,6,1.34,6,27
4x4,NMaxSwap,7,1.29,7,27
4x4,NMaxSwap,7,1.3,7,27
4x4,NMaxSwap,7,1.32,7,27
4x4,NMaxSwap,7,1.29,7,27
4x4,NMaxSwap,7,1.3,7,27
4x4,NMaxSwap,7,1.31,7,27
4x4,NMaxSwap,7,1.28,7,27
4x4,NMaxSwap,8,1.25,8,27
3x3,manhattan,58,1.29,14,26
4x4,manhattan,45,1.26,15,26
3x3,NMaxSwap,3,1.74,3,26
3x3,NMaxSwap,5,1.61,4,26
3x3,NMaxSwap,5,1.39,5,26
3x3,NMaxSwap,5,1.39,5,26
3x3,NMaxSwap,5,1.39,5,26
3x3,NMaxSwap,5,1.39,5,26
3x3,NMaxSwap,5,1.39,5,26
3x3,NMaxSwap,5,1.39,5,26
3x3,NMaxSwap,5,1.39,5,26
3x3,NMaxSwap,5,1.39,5,26
3x3,NMaxSwap,5,1.39,5,26
3x3,NMaxSwap,6,1.31,6,26
3x3,NMaxSwap,7,1.36,6,26
3x3,NMaxSwap,6,1.31,6,26
3x3,NMaxSwap,7,1.36,6,26
3x3,NMaxSwap,6,1.31,6,26
3x3,NMaxSwap,7,1.36,6,26
3x3,NMaxSwap,6,1.31,6,26
4x4,NMaxSwap,4,1.53,4,26
4x4,NMaxSwap,5,1.61,4,26
4x4,NMaxSwap,5,1.61,4,26
4x4,NMaxSwap,4,1.57,4,26
4x4,NMaxSwap,4,1.57,4,26
4x4,NMaxSwap,4,1.57,4,26
4x4,NMaxSwap,5,1.39,5,26
4x4,NMaxSwap,5,1.42,5,26
4x4,NMaxSwap,5,1.44,5,26
4x4,NMaxSwap,5,1.39,5,26
4x4,NMaxSwap,5,1.48,5,26
4x4,NMaxSwap,5,1.44,5,26
4x4,NMaxSwap,5,1.48,5,26
4x4,NMaxSwap,6,1.37,6,26
4x4,NMaxSwap,6,1.37,6,26
4x4,NMaxSwap,6,1.37,6,26
4x4,NMaxSwap,6,1.37,6,26
4x4,NMaxSwap,7,1.29,7,26
4x4,NMaxSwap,7,1.28,7,26
4x4,NMaxSwap,7,1.29,7,26
3x3,manhattan,49,1.45,10,25
3x3,manhattan,53,1.41,11,25
3x3,manhattan,52,1.36,12,25
3x3,manhattan,48,1.31,13,25
3x3,manhattan,51,1.31,13,25
4x4,manhattan,48,1.56,9,25
4x4,manhattan,44,1.39,11,25
4x4,manhattan,38,1.33,12,25
4x4,manhattan,43,1.27,14,25
4x4,manhattan,43,1.25,15,25
4x4,manhattan,42,1.24,15,25
4x4,manhattan,41,1.22,16,25
4x4,manhattan,42,1.21,17,25
3x3,NMaxSwap,3,1.74,3,25
3x3,NMaxSwap,4,1.49,4,25
3x3,NMaxSwap,4,1.49,4,25
3x3,NMaxSwap,4,1.49,4,25
3x3,NMaxSwap,4,1.49,4,25
3x3,NMaxSwap,5,1.61,4,25
3x3,NMaxSwap,4,1.49,4,25
3x3,NMaxSwap,4,1.49,4,25
3x3,NMaxSwap,5,1.39,5,25
3x3,NMaxSwap,5,1.39,5,25
3x3,NMaxSwap,6,1.31,6,25
3x3,NMaxSwap,6,1.27,6,25
4x4,NMaxSwap,3,1.74,3,25
4x4,NMaxSwap,3,1.74,3,25
4x4,NMaxSwap,3,1.81,3,25
4x4,NMaxSwap,4,1.61,4,25
4x4,NMaxSwap,4,1.57,4,25
4x4,NMaxSwap,4,1.57,4,25
4x4,NMaxSwap,4,1.57,4,25
4x4,NMaxSwap,4,1.57,4,25
4x4,NMaxSwap,4,1.53,4,25
4x4,NMaxSwap,4,1.61,4,25
4x4,NMaxSwap,5,1.46,5,25
4x4,NMaxSwap,5,1.42,5,25
4x4,NMaxSwap,5,1.46,5,25
4x4,NMaxSwap,5,1.46,5,25
4x4,NMaxSwap,5,1.37,5,25
4x4,NMaxSwap,5,1.42,5,25
4x4,NMaxSwap,5,1.46,5,25
4x4,NMaxSwap,6,1.36,6,25
4x4,NMaxSwap,6,1.33,6,25
4x4,NMaxSwap,6,1.36,6,25
4x4,NMaxSwap,6,1.36,6,25
4x4,NMaxSwap,6,1.33,6,25
4x4,NMaxSwap,6,1.36,6,25
4x4,NMaxSwap,6,1.29,6,25
3x3,manhattan,47,1.39,11,24
3x3,manhattan,48,1.39,11,24
3x3,manhattan,46,1.34,12,24
3x3,manhattan,47,1.27,14,24
4x4,manhattan,43,1.53,9,24
4x4,manhattan,32,1.4,10,24
4x4,manhattan,40,1.33,12,24
4x4,manhattan,36,1.29,13,24
4x4,manhattan,36,1.26,14,24
4x4,manhattan,37,1.26,14,24
4x4,manhattan,37,1.23,15,24
4x4,manhattan,35,1.23,15,24
4x4,manhattan,41,1.22,16,24
4x4,manhattan,45,1.22,16,24
4x4,manhattan,34,1.2,16,24
4x4,manhattan,41,1.2,17,24
4x4,manhattan,43,1.19,18,24
4x4,manhattan,39,1.18,18,24
3x3,NMaxSwap,1,3,1,24
3x3,NMaxSwap,2,2.19,2,24
3x3,NMaxSwap,3,1.58,3,24
3x3,NMaxSwap,3,1.74,3,24
3x3,NMaxSwap,3,1.74,3,24
3x3,NMaxSwap,4,1.49,4,24
3x3,NMaxSwap,4,1.49,4,24
3x3,NMaxSwap,4,1.4,4,24
3x3,NMaxSwap,4,1.49,4,24
3x3,NMaxSwap,4,1.49,4,24
3x3,NMaxSwap,4,1.49,4,24
3x3,NMaxSwap,5,1.34,5,24
3x3,NMaxSwap,6,1.27,6,24
4x4,NMaxSwap,3,1.81,3,24
4x4,NMaxSwap,3,1.58,3,24
4x4,NMaxSwap,3,1.74,3,24
4x4,NMaxSwap,3,1.81,3,24
4x4,NMaxSwap,3,1.74,3,24
4x4,NMaxSwap,4,1.61,4,24
4x4,NMaxSwap,4,1.45,4,24
4x4,NMaxSwap,4,1.57,4,24
4x4,NMaxSwap,4,1.57,4,24
4x4,NMaxSwap,4,1.57,4,24
4x4,NMaxSwap,4,1.61,4,24
4x4,NMaxSwap,4,1.53,4,24
4x4,NMaxSwap,4,1.45,4,24
4x4,NMaxSwap,4,1.53,4,24
4x4,NMaxSwap,4,1.57,4,24
4x4,NMaxSwap,5,1.42,5,24
4x4,NMaxSwap,5,1.44,5,24
4x4,NMaxSwap,5,1.42,5,24
4x4,NMaxSwap,5,1.37,5,24
3x3,manhattan,42,1.51,9,23
3x3,manhattan,40,1.43,10,23
3x3,manhattan,39,1.36,11,23
3x3,manhattan,36,1.3,12,23
3x3,manhattan,41,1.28,13,23
3x3,manhattan,35,1.21,15,23
3x3,manhattan,40,1.2,16,23
4x4,manhattan,31,1.56,8,23
4x4,manhattan,27,1.37,10,23
4x4,manhattan,31,1.31,12,23
4x4,manhattan,37,1.31,12,23
4x4,manhattan,35,1.32,12,23
4x4,manhattan,34,1.29,13,23
4x4,manhattan,32,1.23,14,23
4x4,manhattan,28,1.23,14,23
4x4,manhattan,27,1.2,15,23
4x4,manhattan,33,1.22,15,23
4x4,manhattan,34,1.2,16,23
4x4,manhattan,36,1.19,17,23
3x3,NMaxSwap,1,3,1,23
3x3,NMaxSwap,3,1.74,3,23
3x3,NMaxSwap,3,1.58,3,23
3x3,NMaxSwap,4,1.4,4,23
3x3,NMaxSwap,4,1.49,4,23
3x3,NMaxSwap,5,1.34,5,23
4x4,NMaxSwap,1,3,1,23
4x4,NMaxSwap,2,2.19,2,23
4x4,NMaxSwap,2,2.19,2,23
4x4,NMaxSwap,2,2,2,23
4x4,NMaxSwap,3,1.58,3,23
4x4,NMaxSwap,3,1.81,3,23
3x3,manhattan,32,1.32,11,22
3x3,manhattan,39,1.36,11,22
3x3,manhattan,41,1.36,11,22
3x3,manhattan,34,1.29,12,22
3x3,manhattan,36,1.24,14,22
3x3,manhattan,36,1.23,14,22
4x4,manhattan,29,1.55,8,22
4x4,manhattan,30,1.38,10,22
4x4,manhattan,27,1.36,10,22
4x4,manhattan,32,1.33,11,22
4x4,manhattan,26,1.28,12,22
4x4,manhattan,30,1.27,13,22
4x4,manhattan,23,1.23,13,22
4x4,manhattan,27,1.25,13,22
4x4,manhattan,28,1.19,16,22
4x4,manhattan,23,1.11,20,22
4x4,manhattan,32,1.13,20,22
3x3,NMaxSwap,2,2.19,2,22
3x3,NMaxSwap,2,1.79,2,22
4x4,NMaxSwap,1,3,1,22
4x4,NMaxSwap,2,2,2,22
3x3,manhattan,33,1.54,8,21
3x3,manhattan,30,1.53,8,21
3x3,manhattan,28,1.42,9,21
3x3,manhattan,24,1.33,10,21
3x3,manhattan,30,1.27,12,21
3x3,manhattan,29,1.24,13,21
3x3,manhattan,34,1.26,13,21
3x3,manhattan,27,1.2,14,21
3x3,manhattan,28,1.2,14,21
4x4,manhattan,23,1.48,8,21
4x4,manhattan,27,1.36,10,21
4x4,manhattan,21,1.33,10,21
4x4,manhattan,25,1.31,11,21
4x4,manhattan,25,1.24,13,21
4x4,manhattan,26,1.24,13,21
4x4,manhattan,20,1.21,13,21
4x4,manhattan,23,1.2,14,21
4x4,manhattan,24,1.21,14,21
4x4,manhattan,26,1.19,15,21
4x4,manhattan,27,1.2,15,21
4x4,manhattan,23,1.18,15,21
4x4,manhattan,26,1.19,15,21
4x4,manhattan,24,1.17,16,21
4x4,manhattan,30,1.19,16,21
3x3,manhattan,28,1.36,10,20
3x3,manhattan,23,1.28,11,20
3x3,manhattan,26,1.29,11,20
3x3,manhattan,24,1.29,11,20
3x3,manhattan,24,1.29,11,20
3x3,manhattan,28,1.27,12,20
3x3,manhattan,25,1.25,12,20
3x3,manhattan,29,1.24,13,20
3x3,manhattan,27,1.23,13,20
3x3,manhattan,26,1.22,13,20
3x3,manhattan,21,1.2,13,20
3x3,manhattan,26,1.22,13,20
3x3,manhattan,23,1.18,14,20
3x3,manhattan,28,1.18,15,20
4x4,manhattan,21,1.46,8,20
4x4,manhattan,23,1.41,9,20
4x4,manhattan,15,1.27,10,20
4x4,manhattan,22,1.29,11,20
4x4,manhattan,19,1.28,11,20
4x4,manhattan,14,1.23,11,20
4x4,manhattan,19,1.28,11,20
4x4,manhattan,20,1.25,12,20
4x4,manhattan,15,1.2,12,20
4x4,manhattan,21,1.25,12,20
4x4,manhattan,19,1.24,12,20
4x4,manhattan,23,1.23,13,20
4x4,manhattan,22,1.21,13,20
4x4,manhattan,22,1.23,13,20
4x4,manhattan,17,1.19,13,20
4x4,manhattan,24,1.24,13,20
4x4,manhattan,17,1.17,14,20
4x4,manhattan,22,1.2,14,20
4x4,manhattan,21,1.17,15,20
4x4,manhattan,22,1.18,15,20
4x4,manhattan,21,1.17,15,20
4x4,manhattan,20,1.15,16,20
4x4,manhattan,24,1.17,16,20
4x4,manhattan,24,1.17,16,20
4x4,manhattan,21,1.14,17,20
4x4,manhattan,22,1.13,18,20
3x3,manhattan,24,1.46,8,19
3x3,manhattan,22,1.44,8,19
3x3,manhattan,23,1.45,8,19
3x3,manhattan,23,1.38,9,19
3x3,manhattan,23,1.33,10,19
3x3,manhattan,24,1.33,10,19
3x3,manhattan,19,1.19,13,19
4x4,manhattan,15,1.4,8,19
4x4,manhattan,12,1.29,9,19
4x4,manhattan,16,1.28,10,19
4x4,manhattan,12,1.24,10,19
4x4,manhattan,18,1.3,10,19
4x4,manhattan,18,1.26,11,19
4x4,manhattan,17,1.23,12,19
4x4,manhattan,19,1.24,12,19
4x4,manhattan,19,1.2,13,19
4x4,manhattan,17,1.17,14,19
4x4,manhattan,18,1.17,14,19
4x4,manhattan,18,1.15,15,19
4x4,manhattan,17,1.15,15,19
4x4,manhattan,20,1.15,16,19
4x4,manhattan,19,1.14,16,19
4x4,manhattan,19,1.13,17,19
4x4,manhattan,20,1.13,17,19
4x4,manhattan,21,1.14,17,19
3x3,manhattan,14,1.44,7,18
3x3,manhattan,15,1.47,7,18
3x3,manhattan,21,1.43,8,18
3x3,manhattan,19,1.34,9,18
3x3,manhattan,22,1.37,9,18
3x3,manhattan,19,1.28,10,18
3x3,manhattan,17,1.23,11,18
3x3,manhattan,21,1.26,11,18
3x3,manhattan,20,1.22,12,18
3x3,manhattan,17,1.2,12,18
3x3,manhattan,17,1.2,12,18
3x3,manhattan,18,1.21,12,18
3x3,manhattan,22,1.2,13,18
3x3,manhattan,21,1.2,13,18
3x3,manhattan,19,1.18,13,18
4x4,manhattan,12,1.43,7,18
4x4,manhattan,7,1.3,7,18
4x4,manhattan,11,1.3,8,18
4x4,manhattan,12,1.29,9,18
4x4,manhattan,17,1.33,9,18
4x4,manhattan,13,1.3,9,18
4x4,manhattan,13,1.32,9,18
4x4,manhattan,16,1.28,10,18
4x4,manhattan,13,1.26,10,18
4x4,manhattan,12,1.24,10,18
4x4,manhattan,16,1.29,10,18
4x4,manhattan,14,1.26,10,18
4x4,manhattan,15,1.28,10,18
4x4,manhattan,15,1.28,10,18
4x4,manhattan,14,1.22,11,18
4x4,manhattan,14,1.23,11,18
4x4,manhattan,14,1.23,11,18
4x4,manhattan,13,1.22,11,18
4x4,manhattan,14,1.23,11,18
4x4,manhattan,18,1.23,12,18
4x4,manhattan,16,1.2,12,18
4x4,manhattan,13,1.19,12,18
4x4,manhattan,14,1.19,12,18
4x4,manhattan,15,1.2,12,18
4x4,manhattan,16,1.21,12,18
4x4,manhattan,15,1.17,13,18
4x4,manhattan,16,1.19,13,18
4x4,manhattan,13,1.15,13,18
4x4,manhattan,17,1.2,13,18
4x4,manhattan,15,1.15,14,18
4x4,manhattan,16,1.14,15,18
3x3,manhattan,18,1.5,7,17
3x3,manhattan,17,1.49,7,17
3x3,manhattan,17,1.49,7,17
3x3,manhattan,17,1.49,7,17
3x3,manhattan,12,1.32,8,17
3x3,manhattan,10,1.28,8,17
3x3,manhattan,11,1.31,8,17
3x3,manhattan,13,1.28,9,17
3x3,manhattan,13,1.28,9,17
3x3,manhattan,11,1.25,9,17
3x3,manhattan,15,1.24,10,17
3x3,manhattan,17,1.27,10,17
3x3,manhattan,16,1.27,10,17
3x3,manhattan,13,1.23,10,17
3x3,manhattan,18,1.24,11,17
3x3,manhattan,14,1.2,11,17
3x3,manhattan,17,1.24,11,17
3x3,manhattan,18,1.2,12,17
4x4,manhattan,9,1.37,7,17
4x4,manhattan,12,1.36,8,17
4x4,manhattan,11,1.34,8,17
4x4,manhattan,10,1.3,8,17
4x4,manhattan,10,1.3,8,17
4x4,manhattan,11,1.34,8,17
4x4,manhattan,12,1.33,8,17
4x4,manhattan,11,1.34,8,17
4x4,manhattan,12,1.28,9,17
4x4,manhattan,11,1.28,9,17
4x4,manhattan,10,1.24,9,17
4x4,manhattan,10,1.26,9,17
4x4,manhattan,13,1.31,9,17
4x4,manhattan,10,1.27,9,17
4x4,manhattan,13,1.3,9,17
4x4,manhattan,12,1.29,9,17
4x4,manhattan,10,1.2,10,17
4x4,manhattan,12,1.24,10,17
4x4,manhattan,13,1.26,10,17
4x4,manhattan,13,1.26,10,17
4x4,manhattan,10,1.21,10,17
4x4,manhattan,13,1.21,11,17
4x4,manhattan,14,1.22,11,17
4x4,manhattan,12,1.17,12,17
4x4,manhattan,15,1.2,12,17
4x4,manhattan,13,1.15,13,17
3x3,manhattan,11,1.53,6,16
3x3,manhattan,9,1.34,7,16
3x3,manhattan,11,1.28,8,16
3x3,manhattan,10,1.28,8,16
3x3,manhattan,10,1.28,8,16
3x3,manhattan,12,1.32,8,16
3x3,manhattan,10,1.28,8,16
3x3,manhattan,12,1.32,8,16
3x3,manhattan,13,1.28,9,16
3x3,manhattan,11,1.25,9,16
3x3,manhattan,13,1.28,9,16
3x3,manhattan,13,1.28,9,16
3x3,manhattan,11,1.25,9,16
3x3,manhattan,11,1.25,9,16
3x3,manhattan,13,1.28,9,16
3x3,manhattan,13,1.28,9,16
3x3,manhattan,13,1.28,9,16
3x3,manhattan,12,1.22,10,16
3x3,manhattan,12,1.22,10,16
3x3,manhattan,14,1.23,10,16
3x3,manhattan,12,1.13,12,16
4x4,manhattan,6,1.36,6,16
4x4,manhattan,10,1.4,7,16
4x4,manhattan,8,1.34,7,16
4x4,manhattan,8,1.33,7,16
4x4,manhattan,10,1.4,7,16
4x4,manhattan,8,1.25,8,16
4x4,manhattan,8,1.28,8,16
4x4,manhattan,10,1.29,8,16
4x4,manhattan,9,1.28,8,16
4x4,manhattan,10,1.32,8,16
4x4,manhattan,8,1.26,8,16
4x4,manhattan,9,1.3,8,16
4x4,manhattan,8,1.27,8,16
4x4,manhattan,10,1.25,9,16
4x4,manhattan,9,1.23,9,16
4x4,manhattan,9,1.22,9,16
4x4,manhattan,11,1.28,9,16
4x4,manhattan,9,1.22,9,16
4x4,manhattan,9,1.23,9,16
4x4,manhattan,9,1.23,9,16
4x4,manhattan,11,1.19,11,16
3x3,manhattan,7,1.34,6,15
3x3,manhattan,9,1.34,7,15
3x3,manhattan,9,1.34,7,15
3x3,manhattan,9,1.34,7,15
3x3,manhattan,8,1.22,8,15
3x3,manhattan,10,1.28,8,15
3x3,manhattan,10,1.28,8,15
3x3,manhattan,10,1.28,8,15
3x3,manhattan,10,1.28,8,15
3x3,manhattan,10,1.28,8,15
3x3,manhattan,10,1.23,9,15
3x3,manhattan,13,1.27,9,15
3x3,manhattan,12,1.26,9,15
3x3,manhattan,12,1.27,9,15
3x3,manhattan,13,1.27,9,15
3x3,manhattan,12,1.22,10,15
3x3,manhattan,13,1.23,10,15
4x4,manhattan,4,1.61,4,15
4x4,manhattan,4,1.61,4,15
4x4,manhattan,5,1.44,5,15
4x4,manhattan,5,1.44,5,15
4x4,manhattan,6,1.48,5,15
4x4,manhattan,5,1.46,5,15
4x4,manhattan,6,1.37,6,15
4x4,manhattan,6,1.39,6,15
4x4,manhattan,6,1.34,6,15
4x4,manhattan,6,1.37,6,15
4x4,manhattan,6,1.37,6,15
4x4,manhattan,6,1.33,6,15
4x4,manhattan,6,1.36,6,15
4x4,manhattan,6,1.36,6,15
4x4,manhattan,6,1.33,6,15
4x4,manhattan,8,1.44,6,15
4x4,manhattan,6,1.39,6,15
4x4,manhattan,6,1.36,6,15
4x4,manhattan,6,1.37,6,15
4x4,manhattan,6,1.33,6,15
4x4,manhattan,6,1.33,6,15
4x4,manhattan,6,1.36,6,15
4x4,manhattan,6,1.37,6,15
4x4,manhattan,6,1.39,6,15
4x4,manhattan,6,1.37,6,15
4x4,manhattan,7,1.29,7,15
4x4,manhattan,7,1.3,7,15
4x4,manhattan,7,1.3,7,15
4x4,manhattan,7,1.3,7,15
4x4,manhattan,7,1.31,7,15
4x4,manhattan,7,1.32,7,15
4x4,manhattan,7,1.29,7,15
4x4,manhattan,7,1.3,7,15
4x4,manhattan,7,1.31,7,15
4x4,manhattan,7,1.31,7,15
4x4,manhattan,7,1.28,7,15
4x4,manhattan,7,1.32,7,15
4x4,manhattan,7,1.32,7,15
4x4,manhattan,7,1.31,7,15
4x4,manhattan,7,1.28,7,15
4x4,manhattan,7,1.29,7,15
4x4,manhattan,7,1.32,7,15
4x4,manhattan,8,1.27,8,15
4x4,manhattan,8,1.25,8,15
4x4,manhattan,9,1.28,8,15
4x4,manhattan,8,1.24,8,15
4x4,manhattan,9,1.22,9,15
4x4,manhattan,9,1.23,9,15
3x3,manhattan,4,1.49,4,14
3x3,manhattan,9,1.42,6,14
3x3,manhattan,8,1.42,6,14
3x3,manhattan,6,1.31,6,14
3x3,manhattan,9,1.42,6,14
3x3,manhattan,9,1.42,6,14
3x3,manhattan,6,1.27,6,14
3x3,manhattan,8,1.42,6,14
3x3,manhattan,9,1.34,7,14
3x3,manhattan,9,1.34,7,14
3x3,manhattan,9,1.34,7,14
3x3,manhattan,9,1.34,7,14
3x3,manhattan,7,1.27,7,14
3x3,manhattan,7,1.27,7,14
3x3,manhattan,9,1.34,7,14
3x3,manhattan,7,1.27,7,14
3x3,manhattan,9,1.34,7,14
3x3,manhattan,10,1.34,7,14
3x3,manhattan,8,1.29,7,14
3x3,manhattan,10,1.28,8,14
3x3,manhattan,10,1.28,8,14
3x3,manhattan,11,1.25,9,14
3x3,manhattan,9,1.2,9,14
3x3,manhattan,13,1.27,9,14
3x3,manhattan,10,1.16,10,14
3x3,manhattan,11,1.2,10,14
3x3,manhattan,10,1.18,10,14
4x4,manhattan,4,1.61,4,14
4x4,manhattan,4,1.61,4,14
4x4,manhattan,4,1.57,4,14
4x4,manhattan,4,1.53,4,14
4x4,manhattan,5,1.39,5,14
4x4,manhattan,5,1.42,5,14
4x4,manhattan,5,1.39,5,14
4x4,manhattan,5,1.42,5,14
4x4,manhattan,5,1.48,5,14
4x4,manhattan,5,1.39,5,14
4x4,manhattan,5,1.44,5,14
4x4,manhattan,5,1.44,5,14
4x4,manhattan,5,1.42,5,14
4x4,manhattan,5,1.48,5,14
4x4,manhattan,5,1.46,5,14
4x4,manhattan,5,1.48,5,14
4x4,manhattan,5,1.42,5,14
4x4,manhattan,5,1.39,5,14
4x4,manhattan,5,1.46,5,14
4x4,manhattan,5,1.42,5,14
4x4,manhattan,6,1.36,6,14
4x4,manhattan,6,1.29,6,14
4x4,manhattan,6,1.34,6,14
4x4,manhattan,6,1.34,6,14
4x4,manhattan,6,1.34,6,14
4x4,manhattan,7,1.29,7,14
3x3,manhattan,3,1.74,3,13
3x3,manhattan,3,1.74,3,13
3x3,manhattan,5,1.39,5,13
3x3,manhattan,6,1.44,5,13
3x3,manhattan,5,1.39,5,13
3x3,manhattan,6,1.44,5,13
3x3,manhattan,5,1.39,5,13
3x3,manhattan,5,1.34,5,13
3x3,manhattan,5,1.39,5,13
3x3,manhattan,6,1.44,5,13
3x3,manhattan,5,1.39,5,13
3x3,manhattan,5,1.39,5,13
3x3,manhattan,8,1.42,6,13
3x3,manhattan,6,1.31,6,13
3x3,manhattan,7,1.37,6,13
3x3,manhattan,8,1.42,6,13
3x3,manhattan,6,1.31,6,13
3x3,manhattan,9,1.42,6,13
3x3,manhattan,8,1.42,6,13
3x3,manhattan,6,1.31,6,13
3x3,manhattan,8,1.42,6,13
3x3,manhattan,6,1.31,6,13
3x3,manhattan,7,1.27,7,13
3x3,manhattan,7,1.27,7,13
3x3,manhattan,7,1.27,7,13
3x3,manhattan,8,1.22,8,13
3x3,manhattan,8,1.22,8,13
3x3,manhattan,10,1.18,10,13
4x4,manhattan,4,1.57,4,13
4x4,manhattan,4,1.49,4,13
4x4,manhattan,4,1.57,4,13
4x4,manhattan,4,1.57,4,13
4x4,manhattan,4,1.57,4,13
4x4,manhattan,4,1.57,4,13
4x4,manhattan,4,1.57,4,13
4x4,manhattan,4,1.53,4,13
4x4,manhattan,4,1.53,4,13
4x4,manhattan,4,1.57,4,13
4x4,manhattan,5,1.39,5,13
4x4,manhattan,5,1.46,5,13
4x4,manhattan,5,1.37,5,13
4x4,manhattan,5,1.37,5,13
4x4,manhattan,5,1.46,5,13
3x3,manhattan,1,3,1,12
3x3,manhattan,2,2.19,2,12
3x3,manhattan,3,1.58,3,12
3x3,manhattan,3,1.74,3,12
3x3,manhattan,3,1.74,3,12
3x3,manhattan,3,1.74,3,12
3x3,manhattan,3,1.74,3,12
3x3,manhattan,3,1.58,3,12
3x3,manhattan,4,1.49,4,12
3x3,manhattan,4,1.49,4,12
3x3,manhattan,4,1.49,4,12
3x3,manhattan,4,1.49,4,12
3x3,manhattan,4,1.49,4,12
3x3,manhattan,4,1.4,4,12
3x3,manhattan,4,1.4,4,12
3x3,manhattan,4,1.49,4,12
3x3,manhattan,4,1.49,4,12
3x3,manhattan,4,1.49,4,12
3x3,manhattan,4,1.49,4,12
3x3,manhattan,4,1.49,4,12
3x3,manhattan,4,1.49,4,12
3x3,manhattan,4,1.49,4,12
3x3,manhattan,4,1.49,4,12
3x3,manhattan,5,1.39,5,12
3x3,manhattan,5,1.34,5,12
