size,boardID,algo,heur,expanded,branching,cost,time
4x4,  9981.txt,ida,linearConflict,13,0.01,12,20
4x4,  9982.txt,ida,linearConflict,89,0.29,12,42
4x4,  9983.txt,ida,linearConflict,30,0.13,12,29
4x4,  9984.txt,ida,linearConflict,148,0.36,12,51
4x4,  9985.txt,ida,linearConflict,463,0.53,12,87
4x4,  9986.txt,ida,linearConflict,12,0.0,12,19
4x4,  9987.txt,ida,linearConflict,16,0.04,12,20
4x4,  9988.txt,ida,linearConflict,15,0.03,12,21
4x4,  9989.txt,ida,linearConflict,13,0.01,12,19
4x4,  9990.txt,ida,linearConflict,14,0.02,12,18
4x4,  9991.txt,ida,linearConflict,19,0.07,12,22
4x4,  9992.txt,ida,linearConflict,12,0.0,12,18
4x4,  9993.txt,ida,linearConflict,12,0.0,12,18
4x4,  9994.txt,ida,linearConflict,16,0.04,12,22
4x4,  9995.txt,ida,linearConflict,12,0.0,12,19
4x4,  9996.txt,ida,linearConflict,14,0.02,12,19
4x4,  9997.txt,ida,linearConflict,33,0.15,12,31
4x4,  9998.txt,ida,linearConflict,48,0.2,12,31
4x4,  9999.txt,ida,linearConflict,12,0.0,12,18
4x4, 31020.txt,ida,linearConflict,193,0.35,13,58
4x4, 31021.txt,ida,linearConflict,17,0.04,13,22
4x4, 31022.txt,ida,linearConflict,19,0.05,13,23
4x4, 31023.txt,ida,linearConflict,19,0.05,13,22
4x4, 31024.txt,ida,linearConflict,13,0.0,13,20
4x4, 31025.txt,ida,linearConflict,20,0.06,13,23
4x4, 31026.txt,ida,linearConflict,18,0.05,13,22
4x4, 31027.txt,ida,linearConflict,111,0.28,13,43
4x4, 31028.txt,ida,linearConflict,81,0.24,13,39
4x4, 31029.txt,ida,linearConflict,15,0.02,13,20
4x4, 31030.txt,ida,linearConflict,15,0.02,13,20
4x4, 31031.txt,ida,linearConflict,13,0.0,13,18
4x4, 31032.txt,ida,linearConflict,15,0.02,13,20
4x4, 31033.txt,ida,linearConflict,15,0.02,13,20
4x4, 31034.txt,ida,linearConflict,13,0.0,13,19
4x4, 31035.txt,ida,linearConflict,19,0.05,13,22
4x4, 31036.txt,ida,linearConflict,31,0.12,13,28
4x4, 31037.txt,ida,linearConflict,16,0.03,13,22
4x4, 31038.txt,ida,linearConflict,24,0.08,13,24
4x4, 31039.txt,ida,linearConflict,55,0.19,13,35
4x4, 31040.txt,ida,linearConflict,19,0.05,13,23
4x4, 31041.txt,ida,linearConflict,20,0.06,13,23
4x4, 31042.txt,ida,linearConflict,23,0.08,13,24
4x4, 31043.txt,ida,linearConflict,66,0.22,13,36
4x4, 31044.txt,ida,linearConflict,16,0.03,13,21
4x4, 61841.txt,ida,linearConflict,18,0.03,14,22
4x4, 61842.txt,ida,linearConflict,18,0.03,14,21
4x4, 61843.txt,ida,linearConflict,22,0.06,14,24
4x4, 61844.txt,ida,linearConflict,34,0.11,14,28
4x4, 61845.txt,ida,linearConflict,25,0.07,14,24
4x4, 61846.txt,ida,linearConflict,38,0.13,14,30
4x4, 61847.txt,ida,linearConflict,2030,0.61,14,178
4x4, 61848.txt,ida,linearConflict,33,0.11,14,27
4x4, 61849.txt,ida,linearConflict,2143,0.61,14,184
4x4, 61850.txt,ida,linearConflict,58,0.18,14,35
4x4, 61851.txt,ida,linearConflict,16,0.02,14,21
4x4, 61852.txt,ida,linearConflict,16,0.02,14,21
4x4, 61853.txt,ida,linearConflict,161,0.3,14,54
4x4, 61854.txt,ida,linearConflict,52,0.16,14,33
4x4, 61855.txt,ida,linearConflict,15,0.01,14,20
4x4, 61856.txt,ida,linearConflict,115,0.26,14,47
4x4, 61857.txt,ida,linearConflict,75,0.21,14,40
4x4, 61858.txt,ida,linearConflict,15,0.01,14,20
4x4, 61859.txt,ida,linearConflict,16,0.02,14,21
4x4, 61860.txt,ida,linearConflict,16,0.02,14,21
4x4, 61861.txt,ida,linearConflict,29,0.09,14,28
4x4, 61862.txt,ida,linearConflict,32,0.1,14,29
4x4, 61863.txt,ida,linearConflict,24,0.07,14,24
4x4, 61864.txt,ida,linearConflict,264,0.35,14,65
4x4, 61865.txt,ida,linearConflict,22,0.06,14,23
4x4, 99975.txt,ida,linearConflict,1382,0.51,15,140
4x4, 99976.txt,ida,linearConflict,1409,0.51,15,143
4x4, 99977.txt,ida,linearConflict,16,0.01,15,19
4x4, 99978.txt,ida,linearConflict,18,0.02,15,21
4x4, 99979.txt,ida,linearConflict,32,0.09,15,28
4x4, 99980.txt,ida,linearConflict,15,0.0,15,20
4x4, 99981.txt,ida,linearConflict,34,0.1,15,27
4x4, 99982.txt,ida,linearConflict,18,0.02,15,22
4x4, 99983.txt,ida,linearConflict,17,0.02,15,22
4x4, 99984.txt,ida,linearConflict,22,0.05,15,24
4x4, 99985.txt,ida,linearConflict,16,0.01,15,20
4x4, 99986.txt,ida,linearConflict,101,0.22,15,42
4x4, 99987.txt,ida,linearConflict,120,0.24,15,43
4x4, 99988.txt,ida,linearConflict,17,0.02,15,21
4x4, 99989.txt,ida,linearConflict,51,0.14,15,32
4x4, 99990.txt,ida,linearConflict,173,0.28,15,53
4x4, 99991.txt,ida,linearConflict,43,0.12,15,32
4x4, 99992.txt,ida,linearConflict,36,0.1,15,29
4x4, 99993.txt,ida,linearConflict,23,0.05,15,24
4x4, 99994.txt,ida,linearConflict,30,0.08,15,27
4x4, 99995.txt,ida,linearConflict,20,0.04,15,23
4x4, 99996.txt,ida,linearConflict,15,0.0,15,22
4x4, 99997.txt,ida,linearConflict,28,0.07,15,25
4x4, 99998.txt,ida,linearConflict,17,0.02,15,22
4x4, 99999.txt,ida,linearConflict,17,0.02,15,21
4x4, 241683.txt,ida,linearConflict,80,0.17,16,39
4x4, 241684.txt,ida,linearConflict,181,0.25,16,57
4x4, 241685.txt,ida,linearConflict,20,0.03,16,22
4x4, 241686.txt,ida,linearConflict,34,0.08,16,28
4x4, 241687.txt,ida,linearConflict,20,0.03,16,22
4x4, 241688.txt,ida,linearConflict,20,0.03,16,22
4x4, 241689.txt,ida,linearConflict,19,0.02,16,21
4x4, 241690.txt,ida,linearConflict,20,0.03,16,22
4x4, 241691.txt,ida,linearConflict,6595,0.63,16,372
4x4, 241692.txt,ida,linearConflict,15190,0.73,16,663
4x4, 241693.txt,ida,linearConflict,5777,0.62,16,339
4x4, 241694.txt,ida,linearConflict,43,0.11,16,32
4x4, 241695.txt,ida,linearConflict,24,0.05,16,24
4x4, 241696.txt,ida,linearConflict,8374,0.66,16,427
4x4, 241697.txt,ida,linearConflict,143,0.23,16,50
4x4, 241698.txt,ida,linearConflict,21,0.03,16,24
4x4, 241699.txt,ida,linearConflict,1425,0.47,16,137
4x4, 241700.txt,ida,linearConflict,34,0.08,16,28
4x4, 241701.txt,ida,linearConflict,794,0.4,16,105
4x4, 241702.txt,ida,linearConflict,17,0.01,16,19
4x4, 241703.txt,ida,linearConflict,34,0.08,16,29
4x4, 241704.txt,ida,linearConflict,40,0.1,16,30
4x4, 241705.txt,ida,linearConflict,24,0.05,16,24
4x4, 241706.txt,ida,linearConflict,16,0.0,16,21
4x4, 241707.txt,ida,linearConflict,16,0.0,16,21
4x4, 473527.txt,ida,linearConflict,145,0.21,17,54
4x4, 473528.txt,ida,linearConflict,57,0.12,17,33
4x4, 473529.txt,ida,linearConflict,17,0.0,17,20
4x4, 473530.txt,ida,linearConflict,21,0.02,17,24
4x4, 473531.txt,ida,linearConflict,95,0.17,17,42
4x4, 473532.txt,ida,linearConflict,24,0.04,17,23
4x4, 473533.txt,ida,linearConflict,219,0.25,17,62
4x4, 473534.txt,ida,linearConflict,229,0.26,17,64
4x4, 473535.txt,ida,linearConflict,217,0.25,17,62
4x4, 473536.txt,ida,linearConflict,6344,0.58,17,330
4x4, 473537.txt,ida,linearConflict,9811,0.62,17,478
4x4, 473538.txt,ida,linearConflict,20,0.02,17,23
4x4, 473539.txt,ida,linearConflict,21,0.02,17,22
4x4, 473540.txt,ida,linearConflict,10542,0.63,17,458
4x4, 473541.txt,ida,linearConflict,5940,0.57,17,318
4x4, 473542.txt,ida,linearConflict,21,0.02,17,23
4x4, 473543.txt,ida,linearConflict,61,0.13,17,34
4x4, 473544.txt,ida,linearConflict,51,0.11,17,33
4x4, 473545.txt,ida,linearConflict,20847,0.7,17,1046
4x4, 473546.txt,ida,linearConflict,21,0.02,17,22
4x4, 473547.txt,ida,linearConflict,560,0.34,17,91
4x4, 473548.txt,ida,linearConflict,2429,0.48,17,175
4x4, 473549.txt,ida,linearConflict,8798,0.61,17,442
4x4, 473550.txt,ida,linearConflict,2556,0.49,17,178
4x4, 473551.txt,ida,linearConflict,17,0.0,17,20
4x4, 920869.txt,ida,linearConflict,229,0.23,18,70
4x4, 920870.txt,ida,linearConflict,63,0.12,18,35
4x4, 920871.txt,ida,linearConflict,52,0.1,18,33
4x4, 920872.txt,ida,linearConflict,777,0.34,18,103
4x4, 920873.txt,ida,linearConflict,61,0.12,18,33
4x4, 920874.txt,ida,linearConflict,180,0.21,18,60
4x4, 920875.txt,ida,linearConflict,53,0.11,18,34
4x4, 920876.txt,ida,linearConflict,147,0.2,18,53
4x4, 920877.txt,ida,linearConflict,124,0.18,18,45
4x4, 920878.txt,ida,linearConflict,87,0.15,18,40
4x4, 920879.txt,ida,linearConflict,12405,0.6,18,502
4x4, 920880.txt,ida,linearConflict,25,0.03,18,23
4x4, 920881.txt,ida,linearConflict,22,0.02,18,24
4x4, 920882.txt,ida,linearConflict,21,0.02,18,23
4x4, 920883.txt,ida,linearConflict,178,0.21,18,59
4x4, 920884.txt,ida,linearConflict,111,0.17,18,44
4x4, 920885.txt,ida,linearConflict,207,0.23,18,59
4x4, 920886.txt,ida,linearConflict,281,0.25,18,68
4x4, 920887.txt,ida,linearConflict,269,0.25,18,66
4x4, 920888.txt,ida,linearConflict,243,0.24,18,64
4x4, 920889.txt,ida,linearConflict,22,0.02,18,22
4x4, 920890.txt,ida,linearConflict,22,0.02,18,22
4x4, 920891.txt,ida,linearConflict,297,0.26,18,73
4x4, 920892.txt,ida,linearConflict,45,0.09,18,31
4x4, 920893.txt,ida,linearConflict,49,0.1,18,33
4x4, 999975.txt,ida,linearConflict,122,0.17,19,47
4x4, 999976.txt,ida,linearConflict,157,0.19,19,55
4x4, 999977.txt,ida,linearConflict,190,0.2,19,58
4x4, 999978.txt,ida,linearConflict,1209,0.35,19,127
4x4, 999979.txt,ida,linearConflict,496,0.28,19,85
4x4, 999980.txt,ida,linearConflict,300,0.24,19,70
4x4, 999981.txt,ida,linearConflict,97,0.15,19,46
4x4, 999982.txt,ida,linearConflict,6162,0.49,19,365
4x4, 999983.txt,ida,linearConflict,20,0.01,19,21
4x4, 999984.txt,ida,linearConflict,117,0.16,19,44
4x4, 999985.txt,ida,linearConflict,92,0.14,19,40
4x4, 999986.txt,ida,linearConflict,1042,0.34,19,121
4x4, 999987.txt,ida,linearConflict,1045,0.34,19,125
4x4, 999988.txt,ida,linearConflict,212,0.21,19,65
4x4, 999989.txt,ida,linearConflict,83,0.13,19,41
4x4, 999990.txt,ida,linearConflict,20,0.01,19,21
4x4, 999991.txt,ida,linearConflict,212,0.21,19,61
4x4, 999992.txt,ida,linearConflict,134,0.17,19,48
4x4, 999993.txt,ida,linearConflict,204,0.21,19,56
4x4, 999994.txt,ida,linearConflict,139,0.18,19,51
4x4, 999995.txt,ida,linearConflict,81,0.13,19,40
4x4, 999996.txt,ida,linearConflict,574,0.29,19,94
4x4, 999997.txt,ida,linearConflict,176,0.2,19,58
4x4, 999998.txt,ida,linearConflict,150,0.18,19,50
4x4, 999999.txt,ida,linearConflict,109,0.16,19,44
4x4, 3417996.txt,ida,linearConflict,797,0.3,20,116
4x4, 3417997.txt,ida,linearConflict,289,0.22,20,68
4x4, 3417998.txt,ida,linearConflict,368,0.24,20,81
4x4, 3417999.txt,ida,linearConflict,372,0.24,20,78
4x4, 3418000.txt,ida,linearConflict,20,0.0,20,21
4x4, 3418001.txt,ida,linearConflict,89614,0.69,20,3585
4x4, 3418002.txt,ida,linearConflict,511,0.26,20,86
4x4, 3418003.txt,ida,linearConflict,3411,0.41,20,220
4x4, 3418004.txt,ida,linearConflict,20,0.0,20,22
4x4, 3418005.txt,ida,linearConflict,139,0.16,20,48
4x4, 3418006.txt,ida,linearConflict,721,0.29,20,98
4x4, 3418007.txt,ida,linearConflict,257,0.21,20,65
4x4, 3418008.txt,ida,linearConflict,74,0.11,20,38
4x4, 3418009.txt,ida,linearConflict,221,0.2,20,58
4x4, 3418010.txt,ida,linearConflict,92,0.13,20,41
4x4, 3418011.txt,ida,linearConflict,1120,0.32,20,131
4x4, 3418012.txt,ida,linearConflict,85,0.12,20,40
4x4, 3418013.txt,ida,linearConflict,195,0.19,20,57
4x4, 3418014.txt,ida,linearConflict,662,0.28,20,103
4x4, 3418015.txt,ida,linearConflict,172,0.18,20,56
4x4, 3418016.txt,ida,linearConflict,114,0.15,20,44
4x4, 3418017.txt,ida,linearConflict,6953,0.47,20,369
4x4, 3418018.txt,ida,linearConflict,2544,0.39,20,213
4x4, 3418019.txt,ida,linearConflict,26,0.02,20,24
4x4, 3418020.txt,ida,linearConflict,41576,0.62,20,1255
3x3,     1.txt,astar,manhattan,1,2.0,1,10
3x3,     2.txt,astar,manhattan,1,2.0,1,12
3x3,     3.txt,astar,manhattan,2,1.19,2,12
3x3,     4.txt,astar,manhattan,2,0.79,2,11
3x3,     5.txt,astar,manhattan,0,0.0,0,3
3x3,     6.txt,astar,manhattan,2,1.19,2,11
3x3,     7.txt,astar,manhattan,2,0.79,2,11
3x3,    10.txt,astar,manhattan,3,0.58,3,12
3x3,    11.txt,astar,manhattan,3,0.74,3,12
3x3,    12.txt,astar,manhattan,3,0.74,3,13
3x3,    13.txt,astar,manhattan,3,0.74,3,12
3x3,    14.txt,astar,manhattan,3,0.74,3,12
3x3,    15.txt,astar,manhattan,3,0.74,3,13
3x3,     8.txt,astar,manhattan,3,0.74,3,12
3x3,     9.txt,astar,manhattan,3,0.58,3,12
3x3,    16.txt,astar,manhattan,4,0.49,4,12
3x3,    17.txt,astar,manhattan,4,0.49,4,12
3x3,    18.txt,astar,manhattan,4,0.49,4,14
3x3,    19.txt,astar,manhattan,4,0.49,4,12
3x3,    20.txt,astar,manhattan,4,0.49,4,12
3x3,    21.txt,astar,manhattan,4,0.49,4,12
3x3,    22.txt,astar,manhattan,4,0.4,4,12
3x3,    23.txt,astar,manhattan,4,0.4,4,12
3x3,    24.txt,astar,manhattan,4,0.49,4,12
3x3,    25.txt,astar,manhattan,4,0.49,4,12
3x3,    26.txt,astar,manhattan,4,0.49,4,12
3x3,    27.txt,astar,manhattan,4,0.49,4,12
3x3,    28.txt,astar,manhattan,4,0.49,4,12
3x3,    29.txt,astar,manhattan,4,0.49,4,12
3x3,    30.txt,astar,manhattan,4,0.49,4,12
3x3,    31.txt,astar,manhattan,4,0.49,4,12
3x3,    32.txt,astar,manhattan,5,0.39,5,13
3x3,    33.txt,astar,manhattan,5,0.39,5,12
3x3,    34.txt,astar,manhattan,5,0.34,5,12
3x3,    35.txt,astar,manhattan,5,0.39,5,12
3x3,    36.txt,astar,manhattan,5,0.39,5,12
3x3,    37.txt,astar,manhattan,6,0.44,5,12
3x3,    38.txt,astar,manhattan,5,0.39,5,12
3x3,    39.txt,astar,manhattan,5,0.39,5,12
3x3,    40.txt,astar,manhattan,5,0.39,5,12
3x3,    41.txt,astar,manhattan,6,0.44,5,13
3x3,    42.txt,astar,manhattan,5,0.39,5,13
3x3,    43.txt,astar,manhattan,5,0.39,5,12
3x3,    44.txt,astar,manhattan,6,0.44,5,13
3x3,    45.txt,astar,manhattan,5,0.39,5,13
3x3,    46.txt,astar,manhattan,5,0.39,5,12
3x3,    47.txt,astar,manhattan,5,0.34,5,13
3x3,    48.txt,astar,manhattan,5,0.39,5,13
3x3,    49.txt,astar,manhattan,6,0.44,5,13
3x3,    50.txt,astar,manhattan,5,0.39,5,13
3x3,    51.txt,astar,manhattan,5,0.39,5,13
3x3,    66.txt,astar,manhattan,9,0.42,6,14
3x3,    67.txt,astar,manhattan,8,0.42,6,13
3x3,    68.txt,astar,manhattan,8,0.42,6,14
3x3,    69.txt,astar,manhattan,7,0.34,6,15
3x3,    70.txt,astar,manhattan,6,0.31,6,12
3x3,    71.txt,astar,manhattan,6,0.31,6,12
3x3,    72.txt,astar,manhattan,11,0.53,6,16
3x3,    73.txt,astar,manhattan,6,0.31,6,13
3x3,    74.txt,astar,manhattan,6,0.27,6,12
3x3,    75.txt,astar,manhattan,6,0.31,6,14
3x3,    76.txt,astar,manhattan,7,0.37,6,13
3x3,    77.txt,astar,manhattan,8,0.42,6,13
3x3,    78.txt,astar,manhattan,6,0.31,6,13
3x3,    79.txt,astar,manhattan,6,0.31,6,12
3x3,    80.txt,astar,manhattan,9,0.42,6,14
3x3,    81.txt,astar,manhattan,9,0.42,6,13
3x3,    82.txt,astar,manhattan,6,0.31,6,12
3x3,    83.txt,astar,manhattan,8,0.42,6,13
3x3,    84.txt,astar,manhattan,6,0.31,6,13
3x3,    85.txt,astar,manhattan,8,0.42,6,13
3x3,    86.txt,astar,manhattan,6,0.31,6,13
3x3,    87.txt,astar,manhattan,9,0.42,6,14
3x3,    88.txt,astar,manhattan,6,0.27,6,14
3x3,    89.txt,astar,manhattan,6,0.31,6,12
3x3,    90.txt,astar,manhattan,8,0.42,6,14
3x3,   137.txt,astar,manhattan,7,0.27,7,12
3x3,   138.txt,astar,manhattan,9,0.34,7,14
3x3,   139.txt,astar,manhattan,9,0.34,7,14
3x3,   140.txt,astar,manhattan,18,0.5,7,17
3x3,   141.txt,astar,manhattan,9,0.34,7,16
3x3,   142.txt,astar,manhattan,14,0.44,7,18
3x3,   143.txt,astar,manhattan,17,0.49,7,17
3x3,   144.txt,astar,manhattan,9,0.34,7,15
3x3,   145.txt,astar,manhattan,7,0.27,7,13
3x3,   146.txt,astar,manhattan,9,0.34,7,14
3x3,   147.txt,astar,manhattan,9,0.34,7,14
3x3,   148.txt,astar,manhattan,7,0.27,7,14
3x3,   149.txt,astar,manhattan,7,0.27,7,13
3x3,   150.txt,astar,manhattan,17,0.49,7,17
3x3,   151.txt,astar,manhattan,9,0.34,7,15
3x3,   152.txt,astar,manhattan,17,0.49,7,17
3x3,    91.txt,astar,manhattan,7,0.27,7,14
3x3,    92.txt,astar,manhattan,9,0.34,7,14
3x3,    93.txt,astar,manhattan,7,0.27,7,14
3x3,    94.txt,astar,manhattan,9,0.34,7,14
3x3,    95.txt,astar,manhattan,15,0.47,7,18
3x3,    96.txt,astar,manhattan,10,0.34,7,14
3x3,    97.txt,astar,manhattan,8,0.29,7,14
3x3,    98.txt,astar,manhattan,7,0.27,7,13
3x3,    99.txt,astar,manhattan,9,0.34,7,15
3x3,   244.txt,astar,manhattan,24,0.46,8,19
3x3,   245.txt,astar,manhattan,10,0.28,8,14
3x3,   246.txt,astar,manhattan,21,0.43,8,18
3x3,   247.txt,astar,manhattan,11,0.28,8,16
3x3,   248.txt,astar,manhattan,33,0.54,8,21
3x3,   249.txt,astar,manhattan,8,0.22,8,15
3x3,   250.txt,astar,manhattan,12,0.32,8,17
3x3,   251.txt,astar,manhattan,22,0.44,8,19
3x3,   252.txt,astar,manhattan,10,0.28,8,15
3x3,   253.txt,astar,manhattan,10,0.28,8,15
3x3,   254.txt,astar,manhattan,10,0.28,8,17
3x3,   255.txt,astar,manhattan,8,0.22,8,13
3x3,   256.txt,astar,manhattan,10,0.28,8,16
3x3,   257.txt,astar,manhattan,8,0.22,8,13
3x3,   258.txt,astar,manhattan,10,0.28,8,15
3x3,   259.txt,astar,manhattan,30,0.53,8,21
3x3,   260.txt,astar,manhattan,23,0.45,8,19
3x3,   261.txt,astar,manhattan,10,0.28,8,14
3x3,   262.txt,astar,manhattan,11,0.31,8,17
3x3,   263.txt,astar,manhattan,10,0.28,8,16
3x3,   264.txt,astar,manhattan,10,0.28,8,15
3x3,   265.txt,astar,manhattan,12,0.32,8,16
3x3,   266.txt,astar,manhattan,10,0.28,8,16
3x3,   267.txt,astar,manhattan,12,0.32,8,16
3x3,   268.txt,astar,manhattan,10,0.28,8,15
3x3,   396.txt,astar,manhattan,13,0.28,9,17
3x3,   397.txt,astar,manhattan,13,0.28,9,17
3x3,   398.txt,astar,manhattan,13,0.28,9,16
3x3,   399.txt,astar,manhattan,11,0.25,9,14
3x3,   400.txt,astar,manhattan,11,0.25,9,16
3x3,   401.txt,astar,manhattan,19,0.34,9,18
3x3,   402.txt,astar,manhattan,13,0.28,9,16
3x3,   403.txt,astar,manhattan,9,0.2,9,14
3x3,   404.txt,astar,manhattan,13,0.28,9,16
3x3,   405.txt,astar,manhattan,11,0.25,9,16
3x3,   406.txt,astar,manhattan,11,0.25,9,17
3x3,   407.txt,astar,manhattan,28,0.42,9,21
3x3,   408.txt,astar,manhattan,11,0.25,9,16
3x3,   409.txt,astar,manhattan,10,0.23,9,15
3x3,   410.txt,astar,manhattan,13,0.27,9,15
3x3,   411.txt,astar,manhattan,42,0.51,9,23
3x3,   412.txt,astar,manhattan,12,0.26,9,15
3x3,   413.txt,astar,manhattan,13,0.27,9,14
3x3,   414.txt,astar,manhattan,13,0.28,9,16
3x3,   415.txt,astar,manhattan,13,0.28,9,16
3x3,   416.txt,astar,manhattan,23,0.38,9,19
3x3,   417.txt,astar,manhattan,13,0.28,9,16
3x3,   418.txt,astar,manhattan,12,0.27,9,15
3x3,   419.txt,astar,manhattan,13,0.27,9,15
3x3,   420.txt,astar,manhattan,22,0.37,9,18
3x3,   682.txt,astar,manhattan,10,0.18,10,13
3x3,   683.txt,astar,manhattan,62,0.5,10,27
3x3,   684.txt,astar,manhattan,184,0.7,10,42
3x3,   685.txt,astar,manhattan,74,0.53,10,27
3x3,   686.txt,astar,manhattan,12,0.22,10,16
3x3,   687.txt,astar,manhattan,15,0.24,10,17
3x3,   688.txt,astar,manhattan,19,0.28,10,18
3x3,   689.txt,astar,manhattan,12,0.22,10,16
3x3,   690.txt,astar,manhattan,10,0.16,10,14
3x3,   691.txt,astar,manhattan,49,0.45,10,25
3x3,   692.txt,astar,manhattan,23,0.33,10,19
3x3,   693.txt,astar,manhattan,40,0.43,10,23
3x3,   694.txt,astar,manhattan,11,0.2,10,14
3x3,   695.txt,astar,manhattan,12,0.22,10,15
3x3,   696.txt,astar,manhattan,222,0.74,10,48
3x3,   697.txt,astar,manhattan,24,0.33,10,21
3x3,   698.txt,astar,manhattan,24,0.33,10,19
3x3,   699.txt,astar,manhattan,17,0.27,10,17
3x3,   700.txt,astar,manhattan,16,0.27,10,17
3x3,   701.txt,astar,manhattan,13,0.23,10,15
3x3,   702.txt,astar,manhattan,13,0.23,10,17
3x3,   703.txt,astar,manhattan,28,0.36,10,20
3x3,   704.txt,astar,manhattan,14,0.23,10,16
3x3,   705.txt,astar,manhattan,73,0.53,10,28
3x3,   706.txt,astar,manhattan,10,0.18,10,14
3x3,   975.txt,astar,manhattan,66,0.44,11,27
3x3,   976.txt,astar,manhattan,47,0.39,11,24
3x3,   977.txt,astar,manhattan,17,0.23,11,18
3x3,   978.txt,astar,manhattan,101,0.51,11,32
3x3,   979.txt,astar,manhattan,23,0.28,11,20
3x3,   980.txt,astar,manhattan,264,0.67,11,50
3x3,   981.txt,astar,manhattan,90,0.49,11,30
3x3,   982.txt,astar,manhattan,171,0.6,11,41
3x3,   983.txt,astar,manhattan,26,0.29,11,20
3x3,   984.txt,astar,manhattan,72,0.45,11,28
3x3,   985.txt,astar,manhattan,39,0.36,11,23
3x3,   986.txt,astar,manhattan,18,0.24,11,17
3x3,   987.txt,astar,manhattan,32,0.32,11,22
3x3,   988.txt,astar,manhattan,14,0.2,11,17
3x3,   989.txt,astar,manhattan,17,0.24,11,17
3x3,   990.txt,astar,manhattan,82,0.48,11,30
3x3,   991.txt,astar,manhattan,165,0.59,11,39
3x3,   992.txt,astar,manhattan,24,0.29,11,20
3x3,   993.txt,astar,manhattan,53,0.41,11,25
3x3,   994.txt,astar,manhattan,24,0.29,11,20
3x3,   995.txt,astar,manhattan,21,0.26,11,18
3x3,   996.txt,astar,manhattan,66,0.45,11,27
3x3,   997.txt,astar,manhattan,39,0.36,11,22
3x3,   998.txt,astar,manhattan,41,0.36,11,22
3x3,   999.txt,astar,manhattan,48,0.39,11,24
3x3,  1826.txt,astar,manhattan,462,0.69,12,64
3x3,  1827.txt,astar,manhattan,28,0.27,12,20
3x3,  1828.txt,astar,manhattan,20,0.22,12,18
3x3,  1829.txt,astar,manhattan,25,0.25,12,20
3x3,  1830.txt,astar,manhattan,17,0.2,12,18
3x3,  1831.txt,astar,manhattan,36,0.3,12,23
3x3,  1832.txt,astar,manhattan,17,0.2,12,18
3x3,  1833.txt,astar,manhattan,458,0.68,12,64
3x3,  1834.txt,astar,manhattan,666,0.74,12,75
3x3,  1835.txt,astar,manhattan,715,0.75,12,74
3x3,  1836.txt,astar,manhattan,34,0.29,12,22
3x3,  1837.txt,astar,manhattan,361,0.65,12,58
3x3,  1838.txt,astar,manhattan,18,0.21,12,18
3x3,  1839.txt,astar,manhattan,406,0.66,12,61
3x3,  1840.txt,astar,manhattan,18,0.2,12,17
3x3,  1841.txt,astar,manhattan,365,0.64,12,55
3x3,  1842.txt,astar,manhattan,89,0.43,12,30
3x3,  1843.txt,astar,manhattan,46,0.34,12,24
3x3,  1844.txt,astar,manhattan,339,0.64,12,56
3x3,  1845.txt,astar,manhattan,243,0.58,12,48
3x3,  1846.txt,astar,manhattan,73,0.4,12,29
3x3,  1847.txt,astar,manhattan,30,0.27,12,21
3x3,  1848.txt,astar,manhattan,12,0.13,12,16
3x3,  1849.txt,astar,manhattan,52,0.36,12,25
3x3,  1850.txt,astar,manhattan,480,0.69,12,65
3x3,  2850.txt,astar,manhattan,22,0.2,13,18
3x3,  2851.txt,astar,manhattan,48,0.31,13,25
3x3,  2852.txt,astar,manhattan,21,0.2,13,18
3x3,  2853.txt,astar,manhattan,29,0.24,13,21
3x3,  2854.txt,astar,manhattan,814,0.69,13,78
3x3,  2855.txt,astar,manhattan,141,0.44,13,36
3x3,  2856.txt,astar,manhattan,64,0.34,13,27
3x3,  2857.txt,astar,manhattan,698,0.67,13,74
3x3,  2858.txt,astar,manhattan,29,0.24,13,20
3x3,  2859.txt,astar,manhattan,203,0.49,13,44
3x3,  2860.txt,astar,manhattan,51,0.31,13,25
3x3,  2861.txt,astar,manhattan,302,0.55,13,52
3x3,  2862.txt,astar,manhattan,1650,0.81,13,100
3x3,  2863.txt,astar,manhattan,189,0.48,13,42
3x3,  2864.txt,astar,manhattan,118,0.42,13,35
3x3,  2865.txt,astar,manhattan,34,0.26,13,21
3x3,  2866.txt,astar,manhattan,27,0.23,13,20
3x3,  2867.txt,astar,manhattan,26,0.22,13,20
3x3,  2868.txt,astar,manhattan,41,0.28,13,23
3x3,  2869.txt,astar,manhattan,19,0.18,13,18
3x3,  2870.txt,astar,manhattan,19,0.19,13,19
3x3,  2871.txt,astar,manhattan,21,0.2,13,20
3x3,  2872.txt,astar,manhattan,597,0.65,13,71
3x3,  2873.txt,astar,manhattan,26,0.22,13,20
3x3,  2874.txt,astar,manhattan,62,0.33,13,27
3x3,  4743.txt,astar,manhattan,4003,0.84,14,142
3x3,  4744.txt,astar,manhattan,5579,0.89,14,178
3x3,  4745.txt,astar,manhattan,803,0.61,14,82
3x3,  4746.txt,astar,manhattan,62,0.3,14,27
3x3,  4747.txt,astar,manhattan,149,0.4,14,38
3x3,  4748.txt,astar,manhattan,58,0.29,14,26
3x3,  4749.txt,astar,manhattan,36,0.24,14,22
3x3,  4750.txt,astar,manhattan,23,0.18,14,20
3x3,  4751.txt,astar,manhattan,5079,0.87,14,157
